Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
SOAR Training,,https://www.easterseals.com/co/shared-components/spotlights/featured-resources/program-resources/disability-benefits-services/colorado-soar-training.html,,"Training an individual on how to properly sign up for SSI/SSDI, usually for case managers whom are helping unhoused individuals"
Sober Living Houses,Roosevelt House   Partners In Housing,Next Chapter  Roosevelt House   Grit Grounds   ,Rocky Mountain Sober Living; ,
Solid Rock Community Development Co,,solidrockcdc.com,"2510 Arlington Dr, C/S, CO 80910","Promoting tech literacy in youth; summer camp; affordable housing; food bank (free farmer's markets in area); Community investment trust, community hub"
Southern Colorado Health Network,719-578-9092,http://coloradohealthnetwork.org/,"1301 S 8th St, Ste 200","Rent and Utilities to people living with HIV, other financial case by case"
Special Kids Special Families  SKSF,719-447-8983,sksfcolorado.org           sksf@sksfcolorado.org,1915 Aerotech Dr.,"Foster care and adoption, wraparound services, respite care and daycare for children with disabilities and special needs. Joey's place adult center-activity center for adults with special needs and disabilities; residential host homes: caring and nurturing homes for adults with diabilities, behavioral health, transportation, mentorship, special olympics, home care, workforce development, education and training, veteran support services"
Spherion Staffing,719-284-7220,spherion.com,4765 N Carefree Cir 80917,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Springs Rescue Mission,719-632-1822,springsreecuemission.org,"5 West Las Vegas St., Colorado Springs, CO, 80903","Homeless Shelter, allows certain animals, food, housing, health and meals, skills and careers, culinary arts, custodial, construction trades, id voucher, furniture for those just leaving homelessness/in need, helps clients to attain minimum dhs requirements of employment to reinstate benefits/food stamps"
Stable Home Fund,,https://www.stablehomefund.org/,admin@stablehomefund.org,
Staff Management (SMX),1-312-915-0900,staffmanagement.com,"860 W Evergreen Ave Chicago, IL 60642","Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Storehouse Colorado,719-308-8196,http://www.storehousecolorado.com/,6151 N Academy,"Provide furniture, apliances, household goods, electronics, rugs, lamps, kitchen items, linens, wall hangings and so much more!"
Story Church,719-776-0473,storychurch.co,St Vrain and Walnut  502 N Walnut St 80905,"Clothing, ask for Randy; Lazarus Project thru Story Church and Lazarus Project: violence interruption in gang and street culture, recovery spaces for those dealing with hurts habits and hang ups, housing insecurity aid and alleviation, mental health partnerships"
Street Light News,,streetlightnews.org,,"News source that offers insight into inequality, housing, homelessness and those that want to help"
Studios at Springs Rescue Mission,,https://www.springsrescuemission.org/articles/4u-motel,,Springs Rescue Mission run transitional housing for unhomed women and those with disabilities with 18 month leases!!!
Subsidized Housing MAP,,https://experience.arcgis.com/experience/a474d5f7ba354655a6d628c47ab4162c/page/Housing-Map/#data_s=id%3AdataSource_2-18e2e0d0726-layer-2%3A10,,"National listing of all subsidized housing, includes Section 42 housing map"
Suicide Prevention Lifeline,800-273-8255 (or text 838255),855-895-8398 (call or text),,Crisis support for current or former US military personnel and their families
Summer Grove,(719) 596-2680,http://www.thegrovecosprings.com/,"3985 E Bijou St, Colorado Springs, CO 80909",Affordable Housing
Summit Apartments,(719) 576-8200,http://summitcoloradosprings.com/,"2795 Reeve Cir, Colorado Springs, CO 80906",Affordable Housing
Summit Creek Apartments,(719) 597-5972,https://www.summitcreekapartments.com/,"1960 Chelton Rd, Colorado Springs, CO 80916",Affordable Housing
Sumner House at Draper Commons,719-999-5234,https://comcapmgmt.com/property/sumner-house/,"335 Victoria St, 80903","Affordable Housing, backed by client says brand new building, $1070 for a studio all included"
Sunrise Serenity-Pine House,719-219-1862,https://remerg.com/resources/sunrise-serenity-pine-house/,"616 N Pine St, 80905","Sunrise Serenity--Pine House provides safe and sober shared housing for men in a good location. Rooms are shared or private for $500 month. The house requires 12-step meetings, household duties and meetings, and has a zero tolerance policy. Services provided include job coaching. Write to the address for their Resident Intake Form to apply. It is possible to have a bed reserved prior to release. You may also call the number listed for information. There is a scholarship through Hornbuckle Foundation for clients who demonstrate a commitment to the program. Individuals must have their case managers or parole/probation officers call to begin the process with a three-party telephone orientation."
Supervised Exchange and Parenting Time,719-447-9898,https://www.casappr.org/programs/sept/,"418 S Weber St, Colorado Springs, CO 80903 8","CASA (Court Appointed Special Advocates) of the Pikes Peak Region is a volunteer-based nonprofit organization serving El Paso County and Teller County that trains and supervises volunteers to represent the best interests of our most vulnerable citizens – victims of child abuse, neglect, and severe domestic conflict. CASA volunteers are appointed by judges to be a voice for these children in court and in the community. The desired result is that children are placed into safe, loving homes where they can thrive."
Supportive Services for Veteran Families SSVF,,https://www.va.gov/homeless/ssvf/ssvf-overview/,,"For very low-income Veterans, SSVF provides case management and supportive services to prevent the imminent loss of a Veteran's home or identify a new, more suitable housing situation for the individual and his or her family; or to rapidly re-house Veterans and their families who are homeless and might remain homeless without this assistance."
Tamarac Apartments,719-520-9400,,"750 E Cheyenne Rd, Apt 216, Colorado Springs, CO 80905",Senior Housing/Emergency Housing/Affordable Housing
Tax Outreach,,https://www.taxoutreach.org/blog/filing-taxes-if-you-are-currently-incarcerated-or-re-entering-society/, ,Resource list for Taxes
Temporary Assistance for Needy Families,303-866-5700,https://cdhs.colorado.gov/colorado-works   ,"1575 Sherman St, Denver, CO 80203","Cash payment, schooling, training and jobs, elderly, disabilities, children, parents"
TESSA,719-633-3819 Crisis Line 24/7: 719-633-3819,tessacs.org,"435 Gold Pass Heights 80906, 24-hour crisis line, safehouse, victim advocacy (719-633-1462), and OHS liaisons (719-444-8119)","Domestic Violence Survivors Assistance; legal assistance, restraining orders"
TGTHR,303-447-1206,https://tgthr.org/,1440 Pine St Ste B Boulder CO 80302,"Youth Homelessness not-for-profit, shelter, long-term housing, basic needs, employment, counseling, education"
The Emergency Food Assistance Program TEFAP,,https://careandshare.org/programs/the-emergency-food-assistance-program/,,"It’s a federal program that helps supplement the diets of people living on a low income by providing them with emergency food assistance at no cost. We distribute the food through our partner food pantries and programs, and then neighbors are able to take it home."
The Incline,719-633-5541,,3125 Sinton Rd 80907,Affordable Housing
The Job Store Staffing Services,719-574-4200,jobstorestaffing.com,5390 N Academy Blvd 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
The Loft,,https://www.instagram.com/theloft_manitou,"110 Canon Ave, Manitou Springs, CO 80829","Offers care bags for the homeless, donation for clothes for the homeless, safe place for them to stay warm"
The Omni House Adult Eating Disorder Program,719-354-2765,https://www.psychologytoday.com/us/groups/the-omnihouse-adult-eating-disorder-program-colorado-springs-co/229867,"224 E Willamette Ave, C/S, CO 80903","2 hour, 9 week eating disorder group, $50/session every Tuesday 4-6 pm, offers emotional support, nutritional counsel, mindfulness, private cooking demo on the last day at The Studio of Brother Luck's"
The Peaks at Woodmen,719-265-0073,,6750 Alpine Currant View 80918,Affordable Housing
The Place,719-244-3959,,"2708 E Fountain Blvd, C/S, CO, 80910",Up to 24 yo homeless resources
The Premier Group,719-375-1730,thepremiergroupus.com,3659 Austin Bluffs Pkwy Ste 39 80918,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
The Resource Exchange,719-380-1100,tre.org/resources/,80919,"Excellent housing assistance list; eligibility determination, developmental disability determination, assistance with enrollment into Medicaid/State General Fund programs, service plan development, arrangement for services, service coordination (case management), monitoring of services received. "
The Retreat at Austin Bluffs,719-426-3353,,4675 Templeton Park Cir 80917,Affordable Housing
Thrivent,800-847-4836,https://www.thrivent.com/generosity/money-canvas/home?utm_source=sem&utm_medium=google&utm_campaign=Money_Canvas_General_NB_voro&utm_adgroup=General&utm_term=financial+education+courses&gclid=CjwKCAjwreW2BhBhEiwAavLwfNxfWL67pLwyJTKTFrin7yB26uFrFpnzmcB7dUZ6OkApJo-24MT4SxoC2_YQAvD_BwE&gclsrc=aw.ds,MN/WI,Financial Classes
Townhouse Apartments,719-630-1128,,3125 Fountain Blvd 80910,Affordable Housing
Traditions at Colorado Springs,719-419-9353,https://www.traditionsatcoloradosprings.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,6010 Tutt Blvd Colorado Springs CO 80923,Senior Housing/Emergency Housing/Affordable Housing
Trevor's Animal Rescue,info@trevorsanimalrescure.org,trevorsanimalrescue.com,Parker Colorado,"Not for Profit for finding homes for dogs, cats, and other animals. They rescue off other shelter euthanasia lists as well as at risk situations"
Tri-Lakes Cares,719-481-4864,http://tri-lakescares.org/,"235 N Jefferson St, Monument","Post-Secondary Education scholarship program and financial assistance for GED training and testing, rent, mortgage, utilities, car maintenance, food, bus passes, clothing, medical supplies/bills, gas cards"
Tricare West Information,844-866-9378,https://www.tricare-west.com/content/hnfs/home/tw.html,,Military health plan information
Trillium Staffing,720-399-0058,trilliumstaffing.com,"6800 Broadway St Ste 103 Denver, CO 80221","Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Trinith Church,719-599-7990,cstrinity.org,5055 El Camino Dr 80918,"Clothing, household items, food, clothing 4th Saturday January-September, other dates listed"
Two Khings Development LLC,855-305-4464,twokhingsdevelompment.com,"401 N Main st, Ste A, Pueblo 81004","Not for profit that helps seniors and vets with independent living, assisted living, memory care, hestoric preservation projects; working on affordable housing for seniors and vets"
Unemployment Resource Lists,,Financial: https://sites.google.com/state.co.us/employment-and-training-grants/home/quest-dwg,,Resource database for unemployment
United Methodist Church,,https://www.umc.org/en/how-we-serve,,"Church resources, car, bus passesdisaster relief, medical bills for kids, possibly help with car/vehicle repair/maintenance, hotel voucher in a pinch"
United Providers,719-291-0296,https://upro1.com/,"6197 Lehman Dr. Ste 106, C/S, CO 80918","Employment, residential homemaker services, personal care services, mentorship services, respite care for adults, prevocational services, supported employment, supported housing for those with mental/physical/vocational needs not often covered by others. Individuals can apply on their own if needed."
Until They're Home,,untilhome.org/resources/,,Pet resource list for homeless pets
UpaDowna,719-429-9006,http://www.upadowna.org/,"335 Manitou Ave #5, Manitou Springs, CO 80829","Outdoor activities for families, events and programs that empower individuals to create healthier communities and foster a respect for the environment for kids and parents"
US Department of Veterans Affairs - Specially Adapted Housing Grant, ,benefits.va.gov/homeloans/adaptedhousing.asp,,"Max amount: $100,896, funds can be used to: construct a specially adapted home on land to be acquired, build a home on land already owned if suitable, remodel an existing home if suitable, or can be applied against unpaid principle mortgage balance of an adapted home already acquired without the assistance of a VA grant"
VA Homeless Program,,https://www.va.gov/homeless/gpd.asp,,"offered annually (as funding permits) by the Department of Veterans Affairs to fund community agencies providing services to Veterans experiencing homelessness. The purpose of the transitional housing component of the program is to promote the development and provision of supportive housing and services with the goal of helping homeless Veterans achieve residential stability, increase their skill levels and/or income, and obtain greater self-determination. Additionally, the GPD Program offers Case Management grants to support housing retention for Veterans who were previously homeless and are transitioning to permanent housing."
Valley Hope,888-255-1967 785-877-5111,https://valleyhope.org/about/why-valley-hope/,"22422 E Main St, Parker CO 80138","Sober Living, free assessments for LOC diagnosis; ""RTC, IOP, Rehab - SUD + New Beginings - women w/kids and no insurance or Medicaid "", detox; takes tricare, private, cash, gov't funding for subs use tx"
Vehicles for Change,855-820-7990,https://www.vehiclesforchange.org/,"Must have: verifiable job offer to work minimum 30 hours a week; driver's license in the state in which you reside, no DWIs or DUIs on your record; ability to afford the ongoing cost of car ownership (insurance, fuel, repairs, etc); ability to cover the fees for taxes, tags and title;;; Vehicles for Change also operates a car award program for those who are members of their partner social service and job readiness agencies. The program provides vehicles to qualifying low-income families and guarantees low-interest loans. Note that you cannot apply for this program; your caseworker or cooperating agency must apply on your behalf. ;;; partner with Michigan, Maryland, Virginia",
Victim Assistance Program EPSO,719-520-7078,"https://www.epcsheriffsoffice.com/sections-law-enforcement-bureau/investigations-division/victims-assistance-program#:~:text=Services%20are%20based%20upon%20victim's,to%20the%20appropriate%20county%20agencies.","27 E Vermijo Ave 80903; 2739 E Las Vegas St, 80906 for the jail","Victims are given 24/7 crisis intervention and response/safety planning, assistance completing applications for the crime victim compensation fund, referrals to shelters, arrangement of interpretation services for those with limited English proficiency; assistance in obtaining protection orders; U Visa cert; VINE registration (notification of custody status of violent abusers)"
Villa at Sunny Vista,(719) 635-9595,https://www.sunnyvista.org/living-options/independent-living/,"2480 E Dale St, Colorado Springs, CO 80909",Senior Housing/Emergency Housing/Affordable Housing
Villas at Southgate,303-830-0215,https://ccdenver.org/housing/,"405 E St Elmo Ave, Colorado Springs, CO 80905",Affordable Housing
VISPDAT Vulnerability Index- Service Prioritization Decision Assistance Tool,,https://cohhio.org/wp-content/uploads/2021/07/VI-SPDAT-V3-Single-Adults-fillable.pdf,https://everyonehome.org/wp-content/uploads/2016/02/VI-SPDAT-2.0-Single-Adults.pdf,Form Link
Vista Peak Apartments,719-574-7031,,1220 Potter Dr Unit A 80909,Affordable Housing
Volt Workforce Solutions/ Volt Technical Resources,719-277-7260,volt.com,1975 Researcg Pkwy Ste 225 80920,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Volunteers of America,303-297-0408,https://www.voa.org/ info@voacolorado.org ,"565 Communication Cir Unit #150, 80905","Senior Resource Database for Colorado Springs, housing resources (doesn't matter if the applicant is still getting high, they believe everyone deserves a home), will help furnish home if you qualify for rent assistance"
Volunteers of America CORE,,https://sites.google.com/view/cor3-resources,Colorado Springs,"RESOURCE DATABASE The goal of the VOACO Colorado Rapid Rehousing & Re-entry (COR3) program is to house highly vulnerable households experiencing homelessness, justice involvement, and behavioral health issues, while simultaneously connecting those households to wrap-around support services designed to promote housing stability."
Volunteers of America Southwest Safehouse,970-259-5443,https://www.voacolorado.org/gethelp-southernco-southwestsafehouse,"Durango, CO","24/7 crisis line, emergency shelter, resources, counseling, children’s services, life skills training, employment services, & parenting education"
Ways to Work,866-252-7171,http://www.waystowork.org/index.php   wtwinfo@waystowork.org,648 N Plankinton Ave Ste 425 Milwaukee WI 53203,"Ways to Work is the solution for many low to moderate income families who are credit-challenged and have difficulties obtaining an affordable auto loan. Potential borrowers can access a loan up to $6,000 at 8% interest rate."
We Fortify,719-789-0005 ,wefortify.org,,"Not for profit that funded the tiny house project: 'Working Fusion At Mill Street Tiny Home Village' (https://tinybuildingexperts.com/tiny-home-village) for at-risk young adults facing homelessness (up to 25 yo). To be added to the build schedule, call 719-789-0005"
Wear Blue Run to Remember,coloradosprings.community@wearblueruntoremember.org,https://www.wearblueruntoremember.org/coloradosprings,"7040 Rangewood Dr, Colorado Sprigs, CO 80923  1st Saturday of every month, cottonwood creek park","Wear a blue shirt and run in rememberance of veterans, the fallen, the current members, the familes"
Welcome COS,314-750-9263,https://welcomecos.org/,amy.schulte@welcomecos.org,"English language learning, job education and training/upskilling, community resource navigation, citizenship test tutoring, student tutoring and school navigation, cultural mentorship, small group curriculum focused on cross-cultural transition and resettlement, health and benefits navigation beyond 90 days, life skills training, guidance on affordable housing, in-kind donations, learning and networking opportunities for other working in the refugee sector, church education with a focus on refugee care"
West Pines Behavioral Health,303-467-4080,,"3400 Lutheran Pkwy, Wheat Ridge 80033","OP, IOP, Medical Detox, Residential (Co-Occurring)"
West Side Cares,719-389-0759,westsidecares.org,"2808 West Colorado Ave, Colorado Springs, CO, 80904","Free ID voucher (Usually for homeless), rent/mortgage help, food, clothing hygiene, mail & more, health, utilities, seasonal programs, referrals, mail forwarding; rent help only once a year, bus passes, shelter"
Western Colorado Housing Resources,,https://hrwco.org/,,Western Colorado housing resource database
Westmeadow Peaks Apartments,(719) 900-3897,https://www.missionrockresidential.com/apartments/co/colorado-springs/westmeadow-peaks-apartments/?utm_source=GBP&utm_medium=organic,"1472 Meadow Peak View, Colorado Springs, CO 80906",Affordable Housing
Westview Apartments,(719) 281-2650,http://www.liveatwestview.com/,"319 University Dr, Colorado Springs, CO 80910",Affordable Housing
Whitney Young Manor,(719) 591-0826,https://availcolorado.com/connect/news/property/whitney-young-manor/,"2129 Delta Dr, Colorado Springs, CO 80910",Affordable Housing
Windmill Apartments,719-596--1744,,4165 Lacy Ln 80916,Affordable Housing
Winfield Apartments,719-380-1580,,6134 Romley Pt 80922,Affordable Housing
Women Build,719-475-7800,https://www.habitat.org/volunteer/near-you/women-build,Habitat for Humanity program that any woman or person who wants to learn how to build or repair a home is invited to join.,
Women's Army Corps veterans Association,,https://l.facebook.com/l.php?u=https%3A%2F%2Fpeakwacvets.wordpress.com%2Fabout%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBExeVU0VUZkTUNJRFFqeVRpVgEeWpD7bgya3FgZtlAGvPuy_iIY3288OgAMixNBEzZ00MkxlA6z-D4f8qipnKQ_aem_CPyQXNfVFe1KZvY4LD5jXg&h=AT0gqXnC9-aFHW6h5_Cz9bf9SZIq2y8_ntWfzinwtG-7VA1HsbP6vQz9jt5nxxMs9RKf0fh88AwoeXVOVTTaMn3pDTAMpkyi-HIcfGmzUbZmYqB8MBxfjmMsoOV2E2amRb0,,Not for Profit of former and curent female army veterans to help beterans
Woodmen Valley Chapel,719-388-5000 290 E Woodmen Rd,719-388-4916 8292 Woodmen Valley VW   woodmenvalley.org,719-533-6800 1681 Wagon Bow Way Monument   719-534-5215 1605 S Corona Ave,"Hospital visits, meal train ministry, sexuality struggles, marriage, relationship advice or counseling faith based, parent counseling, miscarriage/stillbirth/infant loss counseling; "
Woods Apartments,719-578-1930,,233 E Arvada St 80905,Affordable Housing
Workforce Staffing Inc.,719-434-8641,wfstaffing.net,4186 Center Park Dr 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Wyndam Place Senior Residences,719-635-4832,https://www.beacon.cc/wyndam-cosprings.html,"725 S Weber St, Colorado Springs, CO, 80903",Senior Housing/Emergency Housing/Affordable Housing
Young Williams,,https://youngwilliams.com/#,,"Child support, housing assistance, SNAP, child care assis., TANF Student financial aid, LIHEAP, food, clothing, utilities, educational support"
Your Life Your Way In-Home Care,719-635-4483,https://goodwillcolorado.org/services/in-home-care/?gad_source=1&gclid=Cj0KCQjw0Oq2BhCCARIsAA5hubUzwM3_ZPdA5BMyFtj1_y6nu-ZV3gMcfdTftke4ws_2ePV9CAVY6b8aAmZKEALw_wcB,1460 Garden of the  Gods Rd 80907,Goodwill In-Home Care for seniors and Medically in-need individuals
Yuma Court Townhomes,719-272-4220,,825 Yuma St 80909,Affordable Housing
